market,model,config_index,hidden_units,num_layers,activation,learning_rate,batch_size,epochs,train_loss_last,RMSE,MAPE,R2,n_samples,channels,blocks,kernel_size,n_features,features
NewZealand,lstm,117,64.0,3.0,tanh,0.01,16.0,32.0,0.16256802844313475,2.322394192989835,0.01920519181458245,-1.2906368328841835,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,118,64.0,3.0,tanh,0.01,32.0,32.0,0.13345353305339813,2.3660514525016643,0.02074414415516312,-1.3775668413293767,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,119,64.0,3.0,tanh,0.01,64.0,32.0,0.13345353305339813,2.3660514525016643,0.02074414415516312,-1.3775668413293767,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,120,64.0,3.0,tanh,0.003,16.0,32.0,0.1268879176618961,2.3714876107476552,0.020958857793027617,-1.3885046232593874,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,121,64.0,3.0,tanh,0.003,32.0,32.0,0.1616632491350174,2.30766269374526,0.02053388518289842,-1.2616688909822593,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,122,64.0,3.0,tanh,0.003,64.0,32.0,0.1616632491350174,2.30766269374526,0.02053388518289842,-1.2616688909822593,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,123,64.0,3.0,tanh,0.001,16.0,32.0,0.3619337253845655,2.228828236851098,0.01995499464332859,-1.10978192987956,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,124,64.0,3.0,tanh,0.001,32.0,32.0,0.5348713397979736,2.4201411866225424,0.022135946117080373,-1.487515361180082,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,125,64.0,3.0,tanh,0.001,64.0,32.0,0.5348713397979736,2.4201411866225424,0.022135946117080373,-1.487515361180082,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,126,64.0,3.0,swish,0.01,16.0,32.0,0.4389914871336749,2.398138688942268,0.021601006340406355,-1.4424909156982495,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,127,64.0,3.0,swish,0.01,32.0,32.0,0.5648584961891174,2.4141743200342147,0.022365507723221913,-1.4752645263542425,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,128,64.0,3.0,swish,0.01,64.0,32.0,0.5648584961891174,2.4141743200342147,0.022365507723221913,-1.4752645263542425,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,129,64.0,3.0,swish,0.003,16.0,32.0,0.4293590749685581,2.228693702707828,0.01904550916011196,-1.109527240771286,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,130,64.0,3.0,swish,0.003,32.0,32.0,0.597711980342865,2.485018423525325,0.022818052427187024,-1.6226696571853054,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,131,64.0,3.0,swish,0.003,64.0,32.0,0.597711980342865,2.485018423525325,0.022818052427187024,-1.6226696571853054,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,132,64.0,3.0,swish,0.001,16.0,32.0,0.5968453723650712,2.369285289424218,0.021434778971198283,-1.3840704342484793,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,133,64.0,3.0,swish,0.001,32.0,32.0,0.6046345233917236,2.4494983369708248,0.022451013141904785,-1.5482302321847823,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,134,64.0,3.0,swish,0.001,64.0,32.0,0.6046345233917236,2.4494983369708248,0.022451013141904785,-1.5482302321847823,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,135,64.0,4.0,relu,0.01,16.0,32.0,0.9999999209092214,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,136,64.0,4.0,relu,0.01,32.0,32.0,1.0,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,137,64.0,4.0,relu,0.01,64.0,32.0,1.0,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,138,64.0,4.0,relu,0.003,16.0,32.0,0.9999999209092214,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,139,64.0,4.0,relu,0.003,32.0,32.0,1.0,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,140,64.0,4.0,relu,0.003,64.0,32.0,1.0,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,141,64.0,4.0,relu,0.001,16.0,32.0,0.9999999209092214,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,142,64.0,4.0,relu,0.001,32.0,32.0,1.0,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,143,64.0,4.0,relu,0.001,64.0,32.0,1.0,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,144,64.0,4.0,tanh,0.01,16.0,32.0,0.26719047551831376,2.4027504999227705,0.02053460241910343,-1.4518941562650256,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,145,64.0,4.0,tanh,0.01,32.0,32.0,0.8964804410934448,2.267806496951385,0.01967995284426752,-1.1842198836241038,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,146,64.0,4.0,tanh,0.01,64.0,32.0,0.8964804410934448,2.267806496951385,0.01967995284426752,-1.1842198836241038,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,147,64.0,4.0,tanh,0.003,16.0,32.0,0.12940688452755028,2.306651664234556,0.01996828581598477,-1.2596875675465786,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,148,64.0,4.0,tanh,0.003,32.0,32.0,0.21574819087982178,2.2730427644148476,0.020142803965840124,-1.1943180674676155,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,149,64.0,4.0,tanh,0.003,64.0,32.0,0.21574819087982178,2.2730427644148476,0.020142803965840124,-1.1943180674676155,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,150,64.0,4.0,tanh,0.001,16.0,32.0,0.48341815975996166,2.2185305501393473,0.019088852176560995,-1.090331634177061,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,151,64.0,4.0,tanh,0.001,32.0,32.0,0.5712107419967651,2.5010446020308894,0.022820827496995242,-1.656606552251744,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,152,64.0,4.0,tanh,0.001,64.0,32.0,0.5712107419967651,2.5010446020308894,0.022820827496995242,-1.656606552251744,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,153,64.0,4.0,swish,0.01,16.0,32.0,0.5130673420543854,2.3106308600517655,0.0205930036891006,-1.267490648751938,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,154,64.0,4.0,swish,0.01,32.0,32.0,0.6401251554489136,1.600348618940428,0.01265662663851194,-0.08771111076994464,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,155,64.0,4.0,swish,0.01,64.0,32.0,0.6401251554489136,1.600348618940428,0.01265662663851194,-0.08771111076994464,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,156,64.0,4.0,swish,0.003,16.0,32.0,0.45123278349637985,2.2773555201826956,0.020141098989749164,-1.2026527419286972,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,157,64.0,4.0,swish,0.003,32.0,32.0,0.6014941930770874,2.4781293213404276,0.022462310222443903,-1.6081484007026794,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,158,64.0,4.0,swish,0.003,64.0,32.0,0.6014941930770874,2.4781293213404276,0.022462310222443903,-1.6081484007026794,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,159,64.0,4.0,swish,0.001,16.0,32.0,0.6037709919305948,2.4387032893315146,0.022481008178203952,-1.525819397065408,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,160,64.0,4.0,swish,0.001,32.0,32.0,0.6109601259231567,2.482678472087341,0.022959743757661456,-1.617732848472642,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,161,64.0,4.0,swish,0.001,64.0,32.0,0.6109601259231567,2.482678472087341,0.022959743757661456,-1.617732848472642,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,162,128.0,2.0,relu,0.01,16.0,32.0,0.9999999209092214,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,163,128.0,2.0,relu,0.01,32.0,32.0,0.7085853219032288,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,164,128.0,2.0,relu,0.01,64.0,32.0,0.7085853219032288,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,165,128.0,2.0,relu,0.003,16.0,32.0,0.7048474768033395,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,166,128.0,2.0,relu,0.003,32.0,32.0,0.7068796157836914,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,167,128.0,2.0,relu,0.003,64.0,32.0,0.7068796157836914,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,168,128.0,2.0,relu,0.001,16.0,32.0,0.7047411787968415,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,169,128.0,2.0,relu,0.001,32.0,32.0,0.7072393298149109,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,170,128.0,2.0,relu,0.001,64.0,32.0,0.7072393298149109,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,171,128.0,2.0,tanh,0.01,16.0,32.0,0.11505892530728418,2.013659490246799,0.016386954526819767,-0.7220923301442177,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,172,128.0,2.0,tanh,0.01,32.0,32.0,0.4914492666721344,2.2378823142760114,0.019386775894215242,-1.1269577063914946,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,173,128.0,2.0,tanh,0.01,64.0,32.0,0.4914492666721344,2.2378823142760114,0.019386775894215242,-1.1269577063914946,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,174,128.0,2.0,tanh,0.003,16.0,32.0,0.12197024496988608,2.1829987399041166,0.018147094421570965,-1.0239106515512488,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,175,128.0,2.0,tanh,0.003,32.0,32.0,0.1400558054447174,2.209869418306658,0.01831409459038209,-1.0740422054377778,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,176,128.0,2.0,tanh,0.003,64.0,32.0,0.1400558054447174,2.209869418306658,0.01831409459038209,-1.0740422054377778,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,177,128.0,2.0,tanh,0.001,16.0,32.0,0.14310125089608705,2.0753414064735454,0.016411688253378427,-0.8292095836858615,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,178,128.0,2.0,tanh,0.001,32.0,32.0,0.3179650902748108,2.209424334170998,0.02187848912502097,-1.0732068345215269,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,179,128.0,2.0,tanh,0.001,64.0,32.0,0.3179650902748108,2.209424334170998,0.02187848912502097,-1.0732068345215269,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,180,128.0,2.0,swish,0.01,16.0,32.0,0.41840092146482605,2.3319723074936416,0.019851607069462873,-1.3095700741316927,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,181,128.0,2.0,swish,0.01,32.0,32.0,0.5592531561851501,2.277568376935104,0.021277361603992285,-1.2030645102416098,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,182,128.0,2.0,swish,0.01,64.0,32.0,0.5592531561851501,2.277568376935104,0.021277361603992285,-1.2030645102416098,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,183,128.0,2.0,swish,0.003,16.0,32.0,0.4399994428341205,1.9108451551231367,0.015040812214608837,-0.5507270304313834,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,184,128.0,2.0,swish,0.003,32.0,32.0,0.5899697542190552,2.398718588600845,0.02216751953583609,-1.4436723076720486,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,185,128.0,2.0,swish,0.003,64.0,32.0,0.5899697542190552,2.398718588600845,0.02216751953583609,-1.4436723076720486,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,186,128.0,2.0,swish,0.001,16.0,32.0,0.5289659351110458,2.1706972334216954,0.019591663131980748,-1.0011648752333326,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,187,128.0,2.0,swish,0.001,32.0,32.0,0.5936058759689331,2.420743602757201,0.022301076168326432,-1.488753888833855,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,188,128.0,2.0,swish,0.001,64.0,32.0,0.5936058759689331,2.420743602757201,0.022301076168326432,-1.488753888833855,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,189,128.0,3.0,relu,0.01,16.0,32.0,0.7415175013817273,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,190,128.0,3.0,relu,0.01,32.0,32.0,0.7406036257743835,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,191,128.0,3.0,relu,0.01,64.0,32.0,0.7406036257743835,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,192,128.0,3.0,relu,0.003,16.0,32.0,0.7055688947439194,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,193,128.0,3.0,relu,0.003,32.0,32.0,0.7102301120758057,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,194,128.0,3.0,relu,0.003,64.0,32.0,0.7102301120758057,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,195,128.0,3.0,relu,0.001,16.0,32.0,0.7052921091134732,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,196,128.0,3.0,relu,0.001,32.0,32.0,0.708519458770752,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,197,128.0,3.0,relu,0.001,64.0,32.0,0.708519458770752,2.1789093822534307,0.0184031481157646,-1.0163350700544278,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,198,128.0,3.0,tanh,0.01,16.0,32.0,0.1307232781098439,2.1829695129199753,0.018803671421953026,-1.0238564578337237,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,199,128.0,3.0,tanh,0.01,32.0,32.0,0.15258367359638214,2.336874157204939,0.019993241285600667,-1.3192897985179006,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,200,128.0,3.0,tanh,0.01,64.0,32.0,0.15258367359638214,2.336874157204939,0.019993241285600667,-1.3192897985179006,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,201,128.0,3.0,tanh,0.003,16.0,32.0,0.560998783661769,2.409048416033417,0.021705472544062583,-1.4647644573682594,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,202,128.0,3.0,tanh,0.003,32.0,32.0,0.2657693922519684,2.437634891751771,0.02214393171952433,-1.5236067554392032,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,203,128.0,3.0,tanh,0.003,64.0,32.0,0.2657693922519684,2.437634891751771,0.02214393171952433,-1.5236067554392032,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
NewZealand,lstm,204,128.0,3.0,tanh,0.001,16.0,32.0,0.14432977727399424,2.1714250839977636,0.018086379044219763,-1.0025071105119854,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
