market,model,config_index,window_size,test_ratio,n_windows,train_loss_last_mean,RMSE,MAPE,R2,n_samples,hidden_units,num_layers,activation,learning_rate,batch_size,epochs,channels,blocks,kernel_size
California,rnn,55,10,0.1,78,0.08024289848235173,0.25288868827253985,0.011121820099658982,0.725919741923953,78,32.0,4.0,relu,0.01,32.0,16.0,,,
California,rnn,56,10,0.1,78,0.08024289848235173,0.25288868827253985,0.011121820099658982,0.725919741923953,78,32.0,4.0,relu,0.01,64.0,16.0,,,
California,rnn,57,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,relu,0.003,16.0,16.0,,,
California,rnn,58,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,relu,0.003,32.0,16.0,,,
California,rnn,59,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,relu,0.003,64.0,16.0,,,
California,rnn,60,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,relu,0.001,16.0,16.0,,,
California,rnn,61,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,relu,0.001,32.0,16.0,,,
California,rnn,62,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,relu,0.001,64.0,16.0,,,
California,rnn,63,10,0.1,78,0.08024289848235173,0.25288868827253985,0.011121820099658982,0.725919741923953,78,32.0,4.0,tanh,0.01,16.0,16.0,,,
California,rnn,64,10,0.1,78,0.08024289848235173,0.25288868827253985,0.011121820099658982,0.725919741923953,78,32.0,4.0,tanh,0.01,32.0,16.0,,,
California,rnn,65,10,0.1,78,0.08024289848235173,0.25288868827253985,0.011121820099658982,0.725919741923953,78,32.0,4.0,tanh,0.01,64.0,16.0,,,
California,rnn,66,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,tanh,0.003,16.0,16.0,,,
California,rnn,67,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,tanh,0.003,32.0,16.0,,,
California,rnn,68,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,tanh,0.003,64.0,16.0,,,
California,rnn,69,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,tanh,0.001,16.0,16.0,,,
California,rnn,70,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,tanh,0.001,32.0,16.0,,,
California,rnn,71,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,tanh,0.001,64.0,16.0,,,
California,rnn,72,10,0.1,78,0.08024289848235173,0.25288868827253985,0.011121820099658982,0.725919741923953,78,32.0,4.0,swish,0.01,16.0,16.0,,,
California,rnn,73,10,0.1,78,0.08024289848235173,0.25288868827253985,0.011121820099658982,0.725919741923953,78,32.0,4.0,swish,0.01,32.0,16.0,,,
California,rnn,74,10,0.1,78,0.08024289848235173,0.25288868827253985,0.011121820099658982,0.725919741923953,78,32.0,4.0,swish,0.01,64.0,16.0,,,
California,rnn,75,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,swish,0.003,16.0,16.0,,,
California,rnn,76,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,swish,0.003,32.0,16.0,,,
California,rnn,77,10,0.1,78,0.1830291208357383,0.22378394128728998,0.010214380468891698,0.7853767417062943,78,32.0,4.0,swish,0.003,64.0,16.0,,,
California,rnn,78,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,swish,0.001,16.0,16.0,,,
California,rnn,79,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,swish,0.001,32.0,16.0,,,
California,rnn,80,10,0.1,78,0.5033944455476907,0.3021247365220203,0.014393913776314132,0.6088066023511848,78,32.0,4.0,swish,0.001,64.0,16.0,,,
California,rnn,81,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,relu,0.01,16.0,16.0,,,
California,rnn,82,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,relu,0.01,32.0,16.0,,,
California,rnn,83,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,relu,0.01,64.0,16.0,,,
California,rnn,84,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,relu,0.003,16.0,16.0,,,
California,rnn,85,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,relu,0.003,32.0,16.0,,,
California,rnn,86,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,relu,0.003,64.0,16.0,,,
California,rnn,87,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,relu,0.001,16.0,16.0,,,
California,rnn,88,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,relu,0.001,32.0,16.0,,,
California,rnn,89,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,relu,0.001,64.0,16.0,,,
California,rnn,90,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,tanh,0.01,16.0,16.0,,,
California,rnn,91,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,tanh,0.01,32.0,16.0,,,
California,rnn,92,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,tanh,0.01,64.0,16.0,,,
California,rnn,93,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,tanh,0.003,16.0,16.0,,,
California,rnn,94,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,tanh,0.003,32.0,16.0,,,
California,rnn,95,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,tanh,0.003,64.0,16.0,,,
California,rnn,96,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,tanh,0.001,16.0,16.0,,,
California,rnn,97,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,tanh,0.001,32.0,16.0,,,
California,rnn,98,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,tanh,0.001,64.0,16.0,,,
California,rnn,99,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,swish,0.01,16.0,16.0,,,
California,rnn,100,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,swish,0.01,32.0,16.0,,,
California,rnn,101,10,0.1,78,0.07168474134344321,0.2511780048301237,0.01135193468372859,0.7296152708051882,78,64.0,2.0,swish,0.01,64.0,16.0,,,
California,rnn,102,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,swish,0.003,16.0,16.0,,,
California,rnn,103,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,swish,0.003,32.0,16.0,,,
California,rnn,104,10,0.1,78,0.14447828301061422,0.28079011880600835,0.012807768488623611,0.6621043597498055,78,64.0,2.0,swish,0.003,64.0,16.0,,,
California,rnn,105,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,swish,0.001,16.0,16.0,,,
California,rnn,106,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,swish,0.001,32.0,16.0,,,
California,rnn,107,10,0.1,78,0.2606939231164945,0.22596878901292072,0.01031397677694288,0.7811654635326284,78,64.0,2.0,swish,0.001,64.0,16.0,,,
California,rnn,108,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,relu,0.01,16.0,16.0,,,
California,rnn,109,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,relu,0.01,32.0,16.0,,,
California,rnn,110,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,relu,0.01,64.0,16.0,,,
California,rnn,111,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,relu,0.003,16.0,16.0,,,
California,rnn,112,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,relu,0.003,32.0,16.0,,,
California,rnn,113,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,relu,0.003,64.0,16.0,,,
California,rnn,114,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,relu,0.001,16.0,16.0,,,
California,rnn,115,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,relu,0.001,32.0,16.0,,,
California,rnn,116,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,relu,0.001,64.0,16.0,,,
California,rnn,117,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,tanh,0.01,16.0,16.0,,,
California,rnn,118,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,tanh,0.01,32.0,16.0,,,
California,rnn,119,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,tanh,0.01,64.0,16.0,,,
California,rnn,120,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,tanh,0.003,16.0,16.0,,,
California,rnn,121,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,tanh,0.003,32.0,16.0,,,
California,rnn,122,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,tanh,0.003,64.0,16.0,,,
California,rnn,123,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,tanh,0.001,16.0,16.0,,,
California,rnn,124,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,tanh,0.001,32.0,16.0,,,
California,rnn,125,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,tanh,0.001,64.0,16.0,,,
California,rnn,126,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,swish,0.01,16.0,16.0,,,
California,rnn,127,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,swish,0.01,32.0,16.0,,,
California,rnn,128,10,0.1,78,0.06133801008885106,0.2699421074914381,0.012267370602603852,0.6877084628121216,78,64.0,3.0,swish,0.01,64.0,16.0,,,
California,rnn,129,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,swish,0.003,16.0,16.0,,,
California,rnn,130,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,swish,0.003,32.0,16.0,,,
California,rnn,131,10,0.1,78,0.1383883296392667,0.2746367943372177,0.012435381305575767,0.676751595881077,78,64.0,3.0,swish,0.003,64.0,16.0,,,
California,rnn,132,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,swish,0.001,16.0,16.0,,,
California,rnn,133,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,swish,0.001,32.0,16.0,,,
California,rnn,134,10,0.1,78,0.260162018191738,0.22381958689602746,0.010178641648574257,0.7853083633772208,78,64.0,3.0,swish,0.001,64.0,16.0,,,
California,rnn,135,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,relu,0.01,16.0,16.0,,,
California,rnn,136,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,relu,0.01,32.0,16.0,,,
California,rnn,137,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,relu,0.01,64.0,16.0,,,
California,rnn,138,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,relu,0.003,16.0,16.0,,,
California,rnn,139,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,relu,0.003,32.0,16.0,,,
California,rnn,140,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,relu,0.003,64.0,16.0,,,
California,rnn,141,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,relu,0.001,16.0,16.0,,,
California,rnn,142,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,relu,0.001,32.0,16.0,,,
California,rnn,143,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,relu,0.001,64.0,16.0,,,
California,rnn,144,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,tanh,0.01,16.0,16.0,,,
California,rnn,145,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,tanh,0.01,32.0,16.0,,,
California,rnn,146,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,tanh,0.01,64.0,16.0,,,
California,rnn,147,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,tanh,0.003,16.0,16.0,,,
California,rnn,148,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,tanh,0.003,32.0,16.0,,,
California,rnn,149,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,tanh,0.003,64.0,16.0,,,
California,rnn,150,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,tanh,0.001,16.0,16.0,,,
California,rnn,151,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,tanh,0.001,32.0,16.0,,,
California,rnn,152,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,tanh,0.001,64.0,16.0,,,
California,rnn,153,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,swish,0.01,16.0,16.0,,,
California,rnn,154,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,swish,0.01,32.0,16.0,,,
California,rnn,155,10,0.1,78,0.06881231965067294,0.2586390334128306,0.011425159023422168,0.7133136045928987,78,64.0,4.0,swish,0.01,64.0,16.0,,,
California,rnn,156,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,swish,0.003,16.0,16.0,,,
California,rnn,157,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,swish,0.003,32.0,16.0,,,
California,rnn,158,10,0.1,78,0.11717742855827777,0.2674306036505265,0.011777195745332513,0.6934924643802658,78,64.0,4.0,swish,0.003,64.0,16.0,,,
California,rnn,159,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,swish,0.001,16.0,16.0,,,
California,rnn,160,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,swish,0.001,32.0,16.0,,,
California,rnn,161,10,0.1,78,0.27105597998851383,0.23313856854107004,0.01069865672322958,0.7670583227305203,78,64.0,4.0,swish,0.001,64.0,16.0,,,
California,rnn,162,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,relu,0.01,16.0,16.0,,,
California,rnn,163,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,relu,0.01,32.0,16.0,,,
California,rnn,164,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,relu,0.01,64.0,16.0,,,
California,rnn,165,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,relu,0.003,16.0,16.0,,,
California,rnn,166,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,relu,0.003,32.0,16.0,,,
California,rnn,167,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,relu,0.003,64.0,16.0,,,
California,rnn,168,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,relu,0.001,16.0,16.0,,,
California,rnn,169,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,relu,0.001,32.0,16.0,,,
California,rnn,170,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,relu,0.001,64.0,16.0,,,
California,rnn,171,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,tanh,0.01,16.0,16.0,,,
California,rnn,172,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,tanh,0.01,32.0,16.0,,,
California,rnn,173,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,tanh,0.01,64.0,16.0,,,
California,rnn,174,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,tanh,0.003,16.0,16.0,,,
California,rnn,175,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,tanh,0.003,32.0,16.0,,,
California,rnn,176,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,tanh,0.003,64.0,16.0,,,
California,rnn,177,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,tanh,0.001,16.0,16.0,,,
California,rnn,178,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,tanh,0.001,32.0,16.0,,,
California,rnn,179,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,tanh,0.001,64.0,16.0,,,
California,rnn,180,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,swish,0.01,16.0,16.0,,,
California,rnn,181,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,swish,0.01,32.0,16.0,,,
California,rnn,182,10,0.1,78,0.07450752491609026,0.2799832342080459,0.012771922804354222,0.664043538043323,78,128.0,2.0,swish,0.01,64.0,16.0,,,
California,rnn,183,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,swish,0.003,16.0,16.0,,,
California,rnn,184,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,swish,0.003,32.0,16.0,,,
California,rnn,185,10,0.1,78,0.10492452754615209,0.2908198911349959,0.013359781427067613,0.6375340943632415,78,128.0,2.0,swish,0.003,64.0,16.0,,,
California,rnn,186,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,swish,0.001,16.0,16.0,,,
California,rnn,187,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,swish,0.001,32.0,16.0,,,
California,rnn,188,10,0.1,78,0.21555120755846685,0.2598105383975596,0.011823029961274175,0.7107106319242475,78,128.0,2.0,swish,0.001,64.0,16.0,,,
California,rnn,189,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,relu,0.01,16.0,16.0,,,
California,rnn,190,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,relu,0.01,32.0,16.0,,,
California,rnn,191,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,relu,0.01,64.0,16.0,,,
California,rnn,192,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,relu,0.003,16.0,16.0,,,
California,rnn,193,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,relu,0.003,32.0,16.0,,,
California,rnn,194,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,relu,0.003,64.0,16.0,,,
California,rnn,195,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,relu,0.001,16.0,16.0,,,
California,rnn,196,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,relu,0.001,32.0,16.0,,,
California,rnn,197,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,relu,0.001,64.0,16.0,,,
California,rnn,198,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,tanh,0.01,16.0,16.0,,,
California,rnn,199,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,tanh,0.01,32.0,16.0,,,
California,rnn,200,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,tanh,0.01,64.0,16.0,,,
California,rnn,201,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,tanh,0.003,16.0,16.0,,,
California,rnn,202,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,tanh,0.003,32.0,16.0,,,
California,rnn,203,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,tanh,0.003,64.0,16.0,,,
California,rnn,204,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,tanh,0.001,16.0,16.0,,,
California,rnn,205,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,tanh,0.001,32.0,16.0,,,
California,rnn,206,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,tanh,0.001,64.0,16.0,,,
California,rnn,207,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,swish,0.01,16.0,16.0,,,
California,rnn,208,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,swish,0.01,32.0,16.0,,,
California,rnn,209,10,0.1,78,0.10421517238211937,0.26464310450639,0.01227916490482233,0.699848780516172,78,128.0,3.0,swish,0.01,64.0,16.0,,,
California,rnn,210,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,swish,0.003,16.0,16.0,,,
California,rnn,211,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,swish,0.003,32.0,16.0,,,
California,rnn,212,10,0.1,78,0.08398162805212614,0.2731608367659147,0.012653795210466704,0.6802166735214801,78,128.0,3.0,swish,0.003,64.0,16.0,,,
California,rnn,213,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,swish,0.001,16.0,16.0,,,
California,rnn,214,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,swish,0.001,32.0,16.0,,,
California,rnn,215,10,0.1,78,0.1582205503080518,0.26837214560219713,0.012166051453450413,0.6913304251992507,78,128.0,3.0,swish,0.001,64.0,16.0,,,
California,rnn,216,10,0.1,78,0.1188735700904941,0.24532919881205376,0.010831438050934342,0.7420607527384995,78,128.0,4.0,relu,0.01,16.0,16.0,,,
California,rnn,217,10,0.1,78,0.1188735700904941,0.24532919881205376,0.010831438050934342,0.7420607527384995,78,128.0,4.0,relu,0.01,32.0,16.0,,,
California,rnn,218,10,0.1,78,0.1188735700904941,0.24532919881205376,0.010831438050934342,0.7420607527384995,78,128.0,4.0,relu,0.01,64.0,16.0,,,
California,rnn,219,10,0.1,78,0.09106814435635431,0.2536852271256479,0.011693573975415419,0.7241904483218555,78,128.0,4.0,relu,0.003,16.0,16.0,,,
California,rnn,220,10,0.1,78,0.09106814435635431,0.2536852271256479,0.011693573975415419,0.7241904483218555,78,128.0,4.0,relu,0.003,32.0,16.0,,,
California,rnn,221,10,0.1,78,0.09106814435635431,0.2536852271256479,0.011693573975415419,0.7241904483218555,78,128.0,4.0,relu,0.003,64.0,16.0,,,
California,rnn,222,10,0.1,78,0.16915738926484034,0.2735917405729328,0.012259583751077035,0.6792069787274359,78,128.0,4.0,relu,0.001,16.0,16.0,,,
California,rnn,223,10,0.1,78,0.16915738926484034,0.2735917405729328,0.012259583751077035,0.6792069787274359,78,128.0,4.0,relu,0.001,32.0,16.0,,,
California,rnn,224,10,0.1,78,0.16915738926484034,0.2735917405729328,0.012259583751077035,0.6792069787274359,78,128.0,4.0,relu,0.001,64.0,16.0,,,
California,rnn,225,10,0.1,78,0.1188735700904941,0.24532919881205376,0.010831438050934342,0.7420607527384995,78,128.0,4.0,tanh,0.01,16.0,16.0,,,
California,rnn,226,10,0.1,78,0.1188735700904941,0.24532919881205376,0.010831438050934342,0.7420607527384995,78,128.0,4.0,tanh,0.01,32.0,16.0,,,
California,rnn,227,10,0.1,78,0.1188735700904941,0.24532919881205376,0.010831438050934342,0.7420607527384995,78,128.0,4.0,tanh,0.01,64.0,16.0,,,
